2,2,2017-05-11T10:25:59.211,NSGAII,NullMutation,BLXAlphaCrossover
53,1,0.4563126392055139,4.0,-3.7917787753012986,-5.228156319602757
53,2,0.4563126392055139,4.0,-3.7917787753012986,-5.228156319602757
53,3,4.0,4.0,12.0,-7.0
53,4,4.0,4.0,12.0,-7.0
53,5,4.0,4.0,12.0,-7.0
53,6,4.0,4.0,12.0,-7.0
53,7,1.3857726369455499,4.0,-2.079634198692977,-5.692886318472775
53,8,3.6613718108386344,4.0,9.405643537203781,-6.830685905419317
53,10,4.0,4.0,12.0,-7.0
54,2,4.0,4.0,12.0,-7.0
54,5,1.3857726369455499,4.0,-2.079634198692977,-5.692886318472775
54,6,1.3857726369455499,4.0,-2.079634198692977,-5.692886318472775
54,10,4.0,4.0,12.0,-7.0
55,1,4.0,4.0,12.0,-7.0
55,2,4.0,4.0,12.0,-7.0
55,3,4.0,4.0,12.0,-7.0
55,4,4.0,4.0,12.0,-7.0
55,5,4.0,4.0,12.0,-7.0
55,7,4.0,4.0,12.0,-7.0
56,1,3.129506010748699,4.0,5.793807871312236,-6.5647530053743495
56,2,2.4287288880709,4.0,1.8987240117501099,-6.21436444403545
56,4,4.0,4.0,12.0,-7.0
56,6,1.843434216077604,4.0,-0.6017502909943495,-5.921717108038802
56,9,4.0,4.0,12.0,-7.0
57,1,4.0,4.0,12.0,-7.0
57,2,4.0,4.0,12.0,-7.0
57,3,1.3857726369455499,4.0,-2.079634198692977,-5.692886318472775
57,4,2.4287288880709,4.0,1.8987240117501099,-6.21436444403545
57,7,0.8139706604642294,4.0,-3.3374517639034265,-5.406985330232114
57,8,4.0,4.0,12.0,-7.0
57,9,4.0,4.0,12.0,-7.0
57,10,4.0,4.0,12.0,-7.0
58,2,4.0,4.0,12.0,-7.0
58,4,4.0,4.0,12.0,-7.0
58,8,4.0,4.0,12.0,-7.0
58,9,1.843434216077604,4.0,-0.6017502909943495,-5.921717108038802
59,2,4.0,4.0,12.0,-7.0
59,3,0.8139706604642294,4.0,-3.3374517639034265,-5.406985330232114
59,4,4.0,4.0,12.0,-7.0
59,5,4.0,4.0,12.0,-7.0
59,6,4.0,4.0,12.0,-7.0
59,8,4.0,4.0,12.0,-7.0
59,9,4.0,4.0,12.0,-7.0
59,10,4.0,4.0,12.0,-7.0
60,1,4.0,4.0,12.0,-7.0
60,2,4.0,4.0,12.0,-7.0
60,8,4.0,4.0,12.0,-7.0
61,2,4.0,4.0,12.0,-7.0
61,3,4.0,4.0,12.0,-7.0
61,4,4.0,4.0,12.0,-7.0
61,5,4.0,4.0,12.0,-7.0
61,6,3.129506010748699,4.0,5.793807871312236,-6.5647530053743495
61,8,4.0,4.0,12.0,-7.0
62,1,4.0,4.0,12.0,-7.0
62,3,4.0,4.0,12.0,-7.0
62,4,4.0,4.0,12.0,-7.0
62,7,2.5574290309623002,4.0,2.54044324840877,-6.27871451548115
62,8,4.0,4.0,12.0,-7.0
62,9,4.0,4.0,12.0,-7.0
62,10,4.0,4.0,12.0,-7.0
63,2,3.7803814183058133,4.0,10.291283667871873,-6.890190709152907
63,4,4.0,4.0,12.0,-7.0
63,5,4.0,4.0,12.0,-7.0
63,7,4.0,4.0,12.0,-7.0
63,8,4.0,4.0,12.0,-7.0
63,10,4.0,4.0,12.0,-7.0
64,1,3.7803814183058133,4.0,10.291283667871873,-6.890190709152907
64,2,3.7803814183058133,4.0,10.291283667871873,-6.890190709152907
64,5,4.0,4.0,12.0,-7.0
64,6,4.0,4.0,12.0,-7.0
64,7,0.8139706604642294,4.0,-3.3374517639034265,-5.406985330232114
64,8,0.8139706604642294,4.0,-3.3374517639034265,-5.406985330232114
64,9,4.0,4.0,12.0,-7.0
65,1,4.0,4.0,12.0,-7.0
65,2,3.594565892505166,4.0,8.92090395556146,-6.797282946252583
65,3,4.0,4.0,12.0,-7.0
65,6,4.0,4.0,12.0,-7.0
65,7,4.0,4.0,12.0,-7.0
65,8,4.0,4.0,12.0,-7.0
66,3,4.0,4.0,12.0,-7.0
66,5,3.129506010748699,4.0,5.793807871312236,-6.5647530053743495
66,6,3.129506010748699,4.0,5.793807871312236,-6.5647530053743495
66,7,0.8139706604642294,4.0,-3.3374517639034265,-5.406985330232114
66,8,4.0,4.0,12.0,-7.0
66,9,4.0,4.0,12.0,-7.0
66,10,4.0,4.0,12.0,-7.0
67,4,0.4640691558053902,4.0,-3.7846398186300725,-5.232034577902695
67,6,3.129506010748699,4.0,5.793807871312236,-6.5647530053743495
67,7,4.0,4.0,12.0,-7.0
67,9,4.0,4.0,12.0,-7.0
67,10,0.8139706604642294,4.0,-3.3374517639034265,-5.406985330232114
68,3,4.0,4.0,12.0,-7.0
68,5,4.0,4.0,12.0,-7.0
68,6,4.0,4.0,12.0,-7.0
68,9,4.0,4.0,12.0,-7.0
69,2,4.0,4.0,12.0,-7.0
69,3,4.0,4.0,12.0,-7.0
69,4,4.0,4.0,12.0,-7.0
69,6,2.0204219373235475,4.0,0.08210480481823712,-6.010210968661774
70,1,0.6682853614148829,4.0,-3.5533946757185793,-5.3341426807074415
70,2,4.0,4.0,12.0,-7.0
70,5,4.0,4.0,12.0,-7.0
70,6,4.0,4.0,12.0,-7.0
70,7,4.0,4.0,12.0,-7.0
70,8,4.0,4.0,12.0,-7.0
71,2,4.0,4.0,12.0,-7.0
71,3,4.0,4.0,12.0,-7.0
71,4,3.129506010748699,4.0,5.793807871312236,-6.5647530053743495
71,5,4.0,4.0,12.0,-7.0
71,6,4.0,4.0,12.0,-7.0
71,7,4.0,4.0,12.0,-7.0
71,9,4.0,4.0,12.0,-7.0
71,10,4.0,4.0,12.0,-7.0
72,3,0.6682853614148829,4.0,-3.5533946757185793,-5.3341426807074415
72,4,4.0,4.0,12.0,-7.0
72,5,4.0,4.0,12.0,-7.0
72,6,4.0,4.0,12.0,-7.0
72,7,2.0204219373235475,4.0,0.08210480481823712,-6.010210968661774
72,8,4.0,4.0,12.0,-7.0
72,9,4.0,4.0,12.0,-7.0
72,10,4.0,4.0,12.0,-7.0
73,1,4.0,4.0,12.0,-7.0
73,2,4.0,4.0,12.0,-7.0
73,3,4.0,4.0,12.0,-7.0
73,4,4.0,4.0,12.0,-7.0
73,5,4.0,4.0,12.0,-7.0
73,6,4.0,4.0,12.0,-7.0
73,9,2.5574290309623002,4.0,2.54044324840877,-6.27871451548115
73,10,4.0,4.0,12.0,-7.0
74,1,4.0,4.0,12.0,-7.0
74,3,0.6682853614148829,4.0,-3.5533946757185793,-5.3341426807074415
74,6,2.261497671520516,4.0,1.1143717182927153,-6.130748835760258
74,8,4.0,4.0,12.0,-7.0
74,9,4.0,4.0,12.0,-7.0
74,10,4.0,4.0,12.0,-7.0
75,1,4.0,4.0,12.0,-7.0
75,2,3.129506010748699,4.0,5.793807871312236,-6.5647530053743495
75,5,1.843434216077604,4.0,-0.6017502909943495,-5.921717108038802
75,6,1.843434216077604,4.0,-0.6017502909943495,-5.921717108038802
75,8,3.594565892505166,4.0,8.92090395556146,-6.797282946252583
76,4,2.951749272328037,4.0,4.712823766689096,-6.4758746361640185
76,6,4.0,4.0,12.0,-7.0
76,7,4.0,4.0,12.0,-7.0
76,9,4.0,4.0,12.0,-7.0
76,10,4.0,4.0,12.0,-7.0
77,1,4.0,4.0,12.0,-7.0
77,2,4.0,4.0,12.0,-7.0
77,3,4.0,4.0,12.0,-7.0
77,4,2.951749272328037,4.0,4.712823766689096,-6.4758746361640185
77,6,4.0,4.0,12.0,-7.0
77,7,4.0,4.0,12.0,-7.0
77,9,4.0,4.0,12.0,-7.0
77,10,4.0,4.0,12.0,-7.0
78,4,4.0,4.0,12.0,-7.0
78,5,4.0,4.0,12.0,-7.0
78,6,4.0,4.0,12.0,-7.0
78,8,4.0,4.0,12.0,-7.0
78,9,4.0,4.0,12.0,-7.0
78,10,4.0,4.0,12.0,-7.0
79,8,4.0,4.0,12.0,-7.0
79,9,0.32293716750306345,4.0,-3.895711585845098,-5.161468583751532
79,10,4.0,4.0,12.0,-7.0
80,4,4.0,4.0,12.0,-7.0
80,5,4.0,4.0,12.0,-7.0
80,6,4.0,4.0,12.0,-7.0
80,8,4.0,4.0,12.0,-7.0
80,9,3.608425827321879,4.0,9.020736951283586,-6.8042129136609395
80,10,4.0,4.0,12.0,-7.0
81,1,4.0,4.0,12.0,-7.0
81,2,4.0,4.0,12.0,-7.0
81,3,3.129506010748699,4.0,5.793807871312236,-6.5647530053743495
81,4,3.129506010748699,4.0,5.793807871312236,-6.5647530053743495
81,5,1.4191720562257117,4.0,-1.9859506748280853,-5.709586028112856
81,6,4.0,4.0,12.0,-7.0
81,7,3.3342206921287616,4.0,7.117027623819599,-6.667110346064381
81,10,3.608425827321879,4.0,9.020736951283586,-6.8042129136609395
82,1,4.0,4.0,12.0,-7.0
82,5,4.0,4.0,12.0,-7.0
82,6,4.0,4.0,12.0,-7.0
82,9,2.951749272328037,4.0,4.712823766689096,-6.4758746361640185
82,10,2.951749272328037,4.0,4.712823766689096,-6.4758746361640185
83,2,4.0,4.0,12.0,-7.0
83,3,4.0,4.0,12.0,-7.0
83,4,1.3234500672025984,4.0,-2.248479919621438,-5.661725033601299
83,5,4.0,4.0,12.0,-7.0
83,6,2.261497671520516,4.0,1.1143717182927153,-6.130748835760258
83,8,0.33217706258804736,4.0,-3.8896583990903766,-5.166088531294024
84,1,3.3342206921287616,4.0,7.117027623819599,-6.667110346064381
84,2,1.843434216077604,4.0,-0.6017502909943495,-5.921717108038802
84,5,3.3342206921287616,4.0,7.117027623819599,-6.667110346064381
84,6,4.0,4.0,12.0,-7.0
84,7,2.68147346763908,4.0,3.1902999576523516,-6.34073673381954
84,9,3.3342206921287616,4.0,7.117027623819599,-6.667110346064381
84,10,3.3342206921287616,4.0,7.117027623819599,-6.667110346064381
85,1,4.0,4.0,12.0,-7.0
85,3,4.0,4.0,12.0,-7.0
85,4,4.0,4.0,12.0,-7.0
85,6,2.68147346763908,4.0,3.1902999576523516,-6.34073673381954
85,7,4.0,4.0,12.0,-7.0
85,8,4.0,4.0,12.0,-7.0
85,9,0.016315607547582545,4.0,-3.999733800950353,-5.008157803773791
86,1,0.6682853614148829,4.0,-3.5533946757185793,-5.3341426807074415
86,2,2.261497671520516,4.0,1.1143717182927153,-6.130748835760258
86,3,1.7324501245127593,4.0,-0.9986165660757251,-5.86622506225638
86,5,2.951749272328037,4.0,4.712823766689096,-6.4758746361640185
86,6,2.261497671520516,4.0,1.1143717182927153,-6.130748835760258
86,7,0.016315607547582545,4.0,-3.999733800950353,-5.008157803773791
86,8,1.3234500672025984,4.0,-2.248479919621438,-5.661725033601299
86,9,4.0,4.0,12.0,-7.0
86,10,0.016315607547582545,4.0,-3.999733800950353,-5.008157803773791
87,1,4.0,4.0,12.0,-7.0
87,2,4.0,4.0,12.0,-7.0
87,3,2.29521925649426,4.0,1.2680314353820634,-6.14760962824713
87,7,0.016315607547582545,4.0,-3.999733800950353,-5.008157803773791
87,8,0.016315607547582545,4.0,-3.999733800950353,-5.008157803773791
88,1,4.0,4.0,12.0,-7.0
88,2,0.016315607547582545,4.0,-3.999733800950353,-5.008157803773791
88,3,4.0,4.0,12.0,-7.0
88,4,4.0,4.0,12.0,-7.0
88,5,1.7324501245127593,4.0,-0.9986165660757251,-5.86622506225638
88,6,4.0,4.0,12.0,-7.0
88,7,4.0,4.0,12.0,-7.0
88,8,4.0,4.0,12.0,-7.0
88,10,3.167616006792432,4.0,6.033791166487633,-6.583808003396216
89,1,3.3342206921287616,4.0,7.117027623819599,-6.667110346064381
